Latitude,Longitude,Altitude,temp,pressure,wind_speed,clouds_all,Wind_Sin,Wind_Cos
52.344517,4.643335,514.169,282.1203,1006.44885,15.563156,97.98287,-0.46519423,-0.81671184
52.35865,4.616511,629.1202,281.9087,1006.7101,15.336441,96.63301,-0.44075453,-0.79505605
52.380974,4.5728173,758.4014,281.70465,1006.924,15.14998,95.43452,-0.42027342,-0.77904266
52.402992,4.5302815,904.9073,281.52005,1007.1192,14.987718,94.35116,-0.40404546,-0.7671531
52.42259,4.495156,1069.966,281.35355,1007.3082,14.841519,93.37151,-0.39142406,-0.7582256
52.43949,4.4684587,1251.7863,281.20044,1007.49646,14.70661,92.48723,-0.38172245,-0.75153273
52.454,4.449468,1447.9855,281.05646,1007.686,14.580024,91.68972,-0.37435263,-0.74661523
52.466568,4.4369044,1656.3331,280.91827,1007.8775,14.459858,90.97043,-0.36885434,-0.7431785
52.47763,4.42944,1875.005,280.78375,1008.071,14.344861,90.32095,-0.3648876,-0.7410277
52.48751,4.4259257,2102.751,280.65164,1008.2664,14.234207,89.732834,-0.36222738,-0.74003
52.496387,4.425719,2339.3018,280.5218,1008.464,14.127238,89.19829,-0.3607502,-0.7400773
52.504375,4.42845,2583.9697,280.3939,1008.6633,14.023218,88.714516,-0.360346,-0.7410711
52.511658,4.433807,2836.7568,280.26767,1008.86487,13.921394,88.27773,-0.36092126,-0.7429025
52.518345,4.4415107,3097.6904,280.14276,1009.06903,13.821104,87.88464,-0.36239415,-0.7454803
52.524548,4.451308,3366.8818,280.01895,1009.2762,13.721749,87.53227,-0.36469334,-0.7487254
52.530357,4.462976,3644.538,279.89594,1009.48676,13.622785,87.217926,-0.3677572,-0.7525686
52.535847,4.4763274,3930.9268,279.7736,1009.70123,13.523708,86.93917,-0.3715325,-0.75694835
52.541084,4.4912095,4226.3994,279.65167,1009.92,13.424048,86.693794,-0.3759737,-0.7618086
52.54612,4.507506,4531.374,279.53015,1010.14343,13.323353,86.47982,-0.3810408,-0.7670972
52.551,4.525126,4846.331,279.40894,1010.37213,13.2211895,86.295494,-0.3866983,-0.7727646
52.555748,4.544007,5171.802,279.288,1010.6065,13.117133,86.139275,-0.3929144,-0.77876234
52.5604,4.564095,5508.3584,279.1673,1010.8469,13.010768,86.00977,-0.3996585,-0.7850419
52.56497,4.585364,5856.624,279.04688,1011.0939,12.901686,85.905815,-0.4069016,-0.79155344
52.569466,4.6077952,6217.253,278.9268,1011.34784,12.7894745,85.82634,-0.41461492,-0.79824436
52.5739,4.631389,6590.915,278.80713,1011.60913,12.673731,85.77046,-0.4227687,-0.8050589
52.578266,4.6561503,6978.325,278.68796,1011.8783,12.554049,85.73743,-0.43133157,-0.81193626
52.58256,4.6821027,7380.1885,278.56946,1012.1555,12.430026,85.72659,-0.44027042,-0.81880933
52.586773,4.70927,7797.2197,278.45178,1012.4413,12.301267,85.73745,-0.4495477,-0.8256042
52.590885,4.7376924,8230.118,278.33508,1012.7357,12.167379,85.76957,-0.4591226,-0.8322388
52.594875,4.7674165,8679.558,278.21964,1013.03906,12.027983,85.82259,-0.46894896,-0.8386212
52.598717,4.798495,9146.159,278.10565,1013.35144,11.882718,85.896225,-0.47897494,-0.8446502
52.602383,4.8309875,9630.478,277.99338,1013.6727,11.731252,85.99018,-0.48914254,-0.85021335
52.60583,4.864965,10132.976,277.8831,1014.0028,11.573285,86.10422,-0.49938697,-0.85518754
52.609024,4.900496,10653.995,277.77502,1014.3415,11.40857,86.23801,-0.5096372,-0.859439
52.611927,4.9376626,11193.724,277.66943,1014.68823,11.236922,86.391174,-0.51981527,-0.86282414
52.614487,4.9765515,11752.185,277.56662,1015.04236,11.058238,86.563225,-0.52983916,-0.8651913
52.616665,5.017245,12329.177,277.46667,1015.40314,10.872515,86.7535,-0.53962165,-0.866383
52.618416,5.059834,12924.263,277.36984,1015.7695,10.679874,86.96116,-0.54907507,-0.86623985
52.619705,5.104405,13536.743,277.27612,1016.14014,10.480578,87.185104,-0.5581129,-0.86460507
52.620495,5.151049,14165.625,277.18558,1016.5137,10.275053,87.42395,-0.5666538,-0.8613296
52.620766,5.199838,14809.611,277.09805,1016.8886,10.063908,87.67604,-0.5746261,-0.85627925
52.620502,5.2508426,15467.1045,277.0134,1017.2632,9.847944,87.93943,-0.5819718,-0.8493413
52.619705,5.3041186,16136.2,276.93127,1017.6355,9.628163,88.21186,-0.5886513,-0.84043175
52.61839,5.359699,16814.719,276.85135,1018.0037,9.405758,88.490875,-0.59464705,-0.8295017
52.61659,5.4175982,17500.232,276.77313,1018.3661,9.182093,88.773796,-0.59996575,-0.8165428
52.61434,5.4778056,18190.113,276.69614,1018.7207,8.958669,89.0579,-0.6046383,-0.80159026
52.611706,5.54028,18881.602,276.61978,1019.066,8.73707,89.34043,-0.60871935,-0.7847233
52.608753,5.6049476,19571.848,276.54358,1019.40045,8.518905,89.61879,-0.6122825,-0.7660628
52.605553,5.6717095,20258.004,276.467,1019.72284,8.305721,89.89056,-0.61541444,-0.74576527
52.602165,5.740438,20937.27,276.3897,1020.0322,8.098946,90.15363,-0.6182085,-0.7240145
52.59865,5.8109765,21606.973,276.3113,1020.3278,7.8998027,90.40628,-0.6207565,-0.70101094
52.595062,5.883147,22264.605,276.23163,1020.60925,7.7092624,90.647125,-0.6231424,-0.67696005
52.591423,5.956759,22907.877,276.1505,1020.8763,7.528008,90.87518,-0.62543666,-0.65206176
52.587734,6.0316052,23534.74,276.0679,1021.12897,7.3564205,91.089836,-0.6276939,-0.6265001
52.583996,6.107475,24143.408,275.9839,1021.3676,7.194594,91.29074,-0.6299515,-0.6004366
52.580177,6.184159,24732.363,275.89853,1021.59265,7.0423665,91.477806,-0.6322311,-0.5740055
52.57624,6.2614512,25300.36,275.81195,1021.80475,6.8993716,91.65115,-0.6345409,-0.5473125
52.57214,6.3391604,25846.414,275.7243,1022.0045,6.7650895,91.81103,-0.63687897,-0.52043575
52.567837,6.4171033,26369.785,275.6358,1022.1928,6.6389055,91.95775,-0.6392366,-0.49342886
52.563282,6.4951224,26869.973,275.54654,1022.3705,6.52016,92.091736,-0.6416018,-0.46632522
52.55844,6.573072,27346.688,275.4567,1022.5383,6.4081883,92.213394,-0.6439613,-0.43914253
52.55329,6.650825,27799.826,275.36642,1022.6972,6.3023505,92.32315,-0.64630175,-0.41188747
52.547817,6.728276,28229.475,275.2759,1022.84784,6.202052,92.421425,-0.6486114,-0.38455978
52.542015,6.805327,28635.857,275.18524,1022.9911,6.1067524,92.508575,-0.6508797,-0.3571559
52.535892,6.8819013,29019.344,275.09457,1023.12756,6.0159655,92.58494,-0.6530976,-0.32967097
52.52947,6.957931,29380.414,275.00406,1023.258,5.9292593,92.650764,-0.6552576,-0.30210075
52.52277,7.033356,29719.656,274.91382,1023.383,5.846249,92.706245,-0.65735304,-0.27444258
52.51583,7.108126,30037.736,274.82397,1023.5031,5.7665935,92.751495,-0.6593787,-0.24669588
52.508694,7.182201,30335.389,274.73465,1023.61884,5.6899886,92.78655,-0.66132915,-0.21886231
52.501396,7.255546,30613.404,274.64597,1023.7306,5.616161,92.81137,-0.6632001,-0.19094583
52.493996,7.328135,30872.62,274.55804,1023.83887,5.544869,92.82587,-0.66498727,-0.16295251
52.486534,7.3999496,31113.896,274.471,1023.944,5.475895,92.82987,-0.6666871,-0.13489039
52.47906,7.4709783,31338.115,274.38495,1024.0461,5.409047,92.82316,-0.66829544,-0.1067698
52.47163,7.541219,31546.17,274.29996,1024.1459,5.344157,92.80547,-0.66980916,-0.07860273
52.464283,7.6106744,31738.95,274.2162,1024.2432,5.2810774,92.7765,-0.67122483,-0.050403215
52.457066,7.679358,31917.344,274.13376,1024.3384,5.2196803,92.73591,-0.67253894,-0.022187015
52.450024,7.7472863,32082.22,274.05273,1024.4318,5.1598573,92.68335,-0.673748,0.0060282983
52.443188,7.814482,32234.441,273.97324,1024.5232,5.101516,92.61847,-0.67484856,0.034223344
52.436596,7.880978,32374.838,273.89542,1024.6129,5.04458,92.54088,-0.67583686,0.062377337
52.430275,7.9468055,32504.22,273.8193,1024.7012,4.988988,92.45022,-0.6767091,0.09046769
52.424248,8.012005,32623.367,273.7451,1024.7877,4.9346905,92.34614,-0.6774614,0.1184704
52.418533,8.076618,32733.031,273.67282,1024.8728,4.88165,92.228294,-0.67808986,0.14636028
52.41315,8.14069,32833.934,273.6026,1024.9564,4.8298397,92.09639,-0.67859024,0.17411079
52.4081,8.204266,32926.754,273.53455,1025.0386,4.7792416,91.95015,-0.67895854,0.20169416
52.403393,8.267395,33012.16,273.46872,1025.1191,4.729847,91.78934,-0.6791909,0.22908202
52.399025,8.330127,33090.76,273.4052,1025.1982,4.681654,91.613785,-0.67928314,0.25624487
52.394993,8.39251,33163.152,273.34415,1025.2756,4.634666,91.423355,-0.6792318,0.28315285
52.391285,8.454594,33229.89,273.28552,1025.3514,4.5888925,91.21797,-0.6790333,0.30977568
52.38789,8.516427,33291.5,273.22946,1025.4254,4.5443463,90.99765,-0.6786846,0.3360828
52.384785,8.578055,33348.47,273.17596,1025.4977,4.501044,90.76244,-0.67818314,0.36204374
52.38195,8.639523,33401.26,273.12512,1025.5681,4.4590025,90.5125,-0.6775269,0.3876285
52.379364,8.700871,33450.312,273.0769,1025.6365,4.4182415,90.248024,-0.6767142,0.41280726
52.377,8.762143,33496.023,273.0314,1025.7029,4.37878,89.9693,-0.6757439,0.43755126
52.37482,8.823373,33538.77,272.9886,1025.7671,4.3406367,89.676704,-0.6746161,0.4618326
52.372795,8.884596,33578.902,272.94846,1025.8291,4.303828,89.37065,-0.67333096,0.48562482
52.370895,8.945839,33616.742,272.91104,1025.8888,4.2683673,89.05167,-0.6718898,0.5089026
52.369076,9.007134,33652.582,272.87628,1025.946,4.2342668,88.72032,-0.6702947,0.5316426
52.367306,9.068501,33686.703,272.84415,1026.0009,4.201534,88.377266,-0.6685484,0.55382335
52.365547,9.129961,33719.35,272.8146,1026.0532,4.1701717,88.02319,-0.6666543,0.5754251
52.363758,9.191529,33750.76,272.78763,1026.1028,4.1401806,87.65885,-0.66461664,0.5964305
52.361904,9.253219,33781.133,272.76315,1026.1498,4.111555,87.285065,-0.6624403,0.6168245
52.359943,9.31504,33810.664,272.74112,1026.1941,4.0842843,86.902664,-0.6601311,0.6365944
52.35784,9.376997,33839.52,272.72144,1026.2355,4.0583544,86.512535,-0.6576952,0.6557297
52.355564,9.439096,33867.855,272.70407,1026.2742,4.033746,86.115585,-0.6551391,0.6742227
52.35307,9.501333,33895.805,272.68887,1026.3099,4.010434,85.71272,-0.65247,0.69206804
52.35033,9.563709,33923.49,272.6758,1026.3429,3.9883919,85.30491,-0.6496955,0.70926255
52.34731,9.626217,33951.01,272.66483,1026.3729,3.967586,84.89307,-0.6468234,0.7258057
52.343983,9.688848,33978.46,272.65576,1026.4,3.9479806,84.47812,-0.6438618,0.74169916
52.34032,9.751595,34005.92,272.64856,1026.4243,3.929536,84.061005,-0.64081883,0.75694656
52.336296,9.8144455,34033.457,272.6431,1026.4458,3.9122105,83.64262,-0.6377028,0.7715538
52.331886,9.877386,34061.117,272.63934,1026.4644,3.8959596,83.22385,-0.63452166,0.7855286
52.327072,9.940404,34088.957,272.63718,1026.4801,3.8807364,82.805534,-0.6312837,0.79888046
52.321835,10.00348,34117.004,272.63647,1026.493,3.8664927,82.388504,-0.62799686,0.81162035
52.31616,10.066602,34145.29,272.6372,1026.5033,3.8531795,81.97353,-0.62466866,0.82376105
52.310028,10.129747,34173.83,272.63925,1026.5109,3.8407469,81.56136,-0.62130666,0.8353162
52.303436,10.192902,34202.633,272.64252,1026.5157,3.829145,81.15268,-0.6179179,0.84630054
52.296375,10.256045,34231.71,272.64694,1026.5181,3.8183236,80.748116,-0.6145091,0.8567301
52.288837,10.3191595,34261.062,272.65244,1026.5178,3.808233,80.34829,-0.6110866,0.8666214
52.28082,10.382226,34290.67,272.6589,1026.5151,3.7988255,79.95373,-0.6076562,0.8759916
52.272316,10.445223,34320.54,272.66632,1026.5101,3.790053,79.56495,-0.6042234,0.88485837
52.263332,10.508135,34350.645,272.67456,1026.5027,3.7818694,79.18239,-0.600793,0.8932398
52.25387,10.570942,34380.97,272.68362,1026.4932,3.7742298,78.80645,-0.5973697,0.901154
52.243927,10.633623,34411.492,272.69336,1026.4813,3.7670906,78.437485,-0.59395754,0.9086194
52.23352,10.696163,34442.195,272.70377,1026.4674,3.7604105,78.07579,-0.59056,0.9156543
52.22265,10.758546,34473.047,272.71478,1026.4515,3.75415,77.72164,-0.58718055,0.9222768
52.211323,10.820751,34504.03,272.72635,1026.4337,3.748271,77.375244,-0.5838218,0.92850494
52.19955,10.882763,34535.11,272.73837,1026.414,3.742738,77.03678,-0.580486,0.9343566
52.187347,10.944565,34566.258,272.75085,1026.3925,3.7375169,76.70639,-0.5771752,0.9398489
52.174725,11.006145,34597.45,272.76373,1026.3693,3.732576,76.384155,-0.5738908,0.9449989
52.16169,11.067484,34628.652,272.77698,1026.3445,3.7278845,76.07017,-0.5706343,0.94982344
52.148262,11.128571,34659.844,272.79053,1026.3181,3.7234147,75.76445,-0.5674066,0.9543382
52.13445,11.189392,34690.99,272.80432,1026.2903,3.719139,75.46701,-0.56420815,0.95855904
52.12027,11.249933,34722.066,272.8184,1026.261,3.7150342,75.177826,-0.5610395,0.96250063
52.105736,11.310185,34753.047,272.8326,1026.2303,3.7110765,74.896866,-0.5579008,0.9661776
52.090862,11.370133,34783.906,272.84702,1026.1985,3.7072444,74.62405,-0.5547917,0.969604
52.07567,11.4297695,34814.62,272.86157,1026.1654,3.7035184,74.3593,-0.55171216,0.97279304
52.06017,11.489084,34845.164,272.87622,1026.1312,3.6998796,74.10251,-0.5486614,0.9757573
52.044373,11.548066,34875.516,272.89093,1026.096,3.6963112,73.85356,-0.54563904,0.9785091
52.028297,11.606709,34905.66,272.9057,1026.0597,3.6927972,73.61232,-0.54264414,0.9810601
52.01196,11.665003,34935.574,272.9205,1026.0225,3.689323,73.37865,-0.5396756,0.983421
51.995377,11.72294,34965.24,272.93527,1025.9844,3.685875,73.15238,-0.5367327,0.9856028
51.978558,11.780517,34994.633,272.95007,1025.9454,3.6824408,72.93337,-0.53381425,0.9876149
51.961517,11.837725,35023.754,272.96478,1025.9056,3.679009,72.72143,-0.5309191,0.9894671
51.944275,11.894559,35052.582,272.97946,1025.8651,3.675569,72.51639,-0.5280459,0.9911681
51.926838,11.951015,35081.105,272.99405,1025.824,3.6721113,72.31807,-0.52519345,0.99272615
51.90922,12.007088,35109.316,273.00854,1025.7822,3.668627,72.12629,-0.5223604,0.9941494
51.89144,12.062774,35137.2,273.02295,1025.7399,3.6651075,71.94086,-0.5195454,0.9954452
51.87351,12.11807,35164.75,273.0372,1025.6969,3.6615453,71.76159,-0.5167471,0.9966205
51.855434,12.172973,35191.965,273.0513,1025.6534,3.6579335,71.58829,-0.5139641,0.9976818
51.837227,12.22748,35218.832,273.06525,1025.6096,3.6542656,71.42078,-0.5111949,0.99863535
51.818905,12.28159,35245.35,273.07904,1025.5652,3.650536,71.25887,-0.50843817,0.9994872
51.800472,12.3353,35271.52,273.09262,1025.5205,3.6467392,71.10237,-0.5056925,1.0002425
51.781944,12.388612,35297.332,273.10602,1025.4755,3.6428697,70.9511,-0.5029567,1.0009062
51.76333,12.44152,35322.785,273.1192,1025.43,3.6389236,70.80488,-0.50022924,1.0014833
51.744637,12.494029,35347.887,273.13217,1025.3843,3.6348958,70.66353,-0.49750876,1.001978
51.725872,12.546135,35372.63,273.14493,1025.3384,3.630783,70.52686,-0.49479395,1.0023946
51.70705,12.597841,35397.016,273.15744,1025.2922,3.6265817,70.39473,-0.49208343,1.0027364
51.68817,12.649146,35421.047,273.16968,1025.2457,3.622288,70.26694,-0.48937613,1.0030075
51.66925,12.700051,35444.73,273.18167,1025.1992,3.617899,70.14333,-0.4866708,1.003211
51.65029,12.750558,35468.062,273.19342,1025.1525,3.6134117,70.02376,-0.48396575,1.0033499
51.6313,12.800668,35491.047,273.2049,1025.1056,3.608823,69.90805,-0.48126024,1.003427
51.61229,12.850381,35513.695,273.21606,1025.0586,3.6041305,69.79606,-0.47855294,1.003445
51.593258,12.899701,35536.004,273.22696,1025.0115,3.5993323,69.68763,-0.4758426,1.0034062
51.574215,12.948629,35557.98,273.23755,1024.9644,3.594426,69.58263,-0.47312814,1.0033128
51.555164,12.99717,35579.63,273.24786,1024.9171,3.5894086,69.4809,-0.47040832,1.0031669
51.53611,13.045325,35600.96,273.25784,1024.8699,3.5842788,69.38233,-0.4676823,1.0029703
51.51706,13.093096,35621.973,273.26752,1024.8226,3.5790346,69.28678,-0.46494895,1.0027248
51.498016,13.140487,35642.676,273.2769,1024.7753,3.5736732,69.194115,-0.46220708,1.0024319
51.47898,13.187499,35663.08,273.28592,1024.728,3.5681937,69.10422,-0.45945567,1.0020928
51.459965,13.234138,35683.184,273.29462,1024.6808,3.5625942,69.01696,-0.456694,1.001709
51.440964,13.280405,35703.0,273.30298,1024.6335,3.5568728,68.93224,-0.45392072,1.0012815
51.421986,13.326306,35722.53,273.311,1024.5864,3.551028,68.849945,-0.4511351,1.0008115
51.40303,13.371843,35741.785,273.3187,1024.5393,3.5450583,68.769966,-0.44833612,1.0002997
51.3841,13.417022,35760.773,273.32602,1024.4923,3.5389614,68.6922,-0.44552296,0.9997472
51.365204,13.461843,35779.496,273.33298,1024.4453,3.532736,68.61655,-0.44269466,0.9991546
51.346336,13.506313,35797.965,273.3396,1024.3984,3.526381,68.542915,-0.4398502,0.99852246
51.3275,13.550436,35816.188,273.34583,1024.3517,3.5198941,68.471214,-0.43698883,0.9978513
51.3087,13.594217,35834.164,273.3517,1024.305,3.5132744,68.401344,-0.4341095,0.99714166
51.289936,13.637658,35851.914,273.3572,1024.2585,3.5065198,68.33323,-0.43121153,0.996394
51.27121,13.680766,35869.434,273.36234,1024.2122,3.4996288,68.26679,-0.42829394,0.9956086
51.252518,13.723544,35886.734,273.36707,1024.1658,3.4925997,68.20194,-0.4253561,0.99478585
51.233868,13.765997,35903.82,273.3714,1024.1196,3.4854314,68.13862,-0.4223969,0.99392575
51.215256,13.808131,35920.707,273.37537,1024.0737,3.4781218,68.07673,-0.41941553,0.99302846
51.196682,13.849948,35937.39,273.37894,1024.0278,3.4706695,68.01623,-0.41641128,0.9920942
51.178146,13.891456,35953.887,273.38208,1023.9821,3.463073,67.95703,-0.4133833,0.9911228
51.159657,13.932658,35970.2,273.38486,1023.9366,3.4553301,67.89908,-0.41033083,0.9901143
51.1412,13.973559,35986.336,273.3872,1023.8912,3.4474394,67.8423,-0.40725303,0.9890687
51.122787,14.014166,36002.3,273.38913,1023.84595,3.4393995,67.78664,-0.404149,0.9879859
51.10441,14.054483,36018.105,273.39066,1023.8009,3.4312077,67.73203,-0.40101796,0.9868657
51.08607,14.094516,36033.754,273.39175,1023.756,3.422863,67.678444,-0.39785922,0.98570794
51.06777,14.134269,36049.258,273.39243,1023.71124,3.4143634,67.6258,-0.39467186,0.9845124
51.049503,14.173749,36064.617,273.39267,1023.6667,3.4057071,67.57407,-0.39145517,0.98327893
51.031273,14.21296,36079.84,273.39246,1023.6223,3.396892,67.523186,-0.38820815,0.98200697
51.013077,14.251908,36094.938,273.39185,1023.5781,3.3879163,67.47311,-0.38493007,0.9806964
50.994915,14.290599,36109.914,273.39078,1023.53406,3.3787782,67.42379,-0.3816201,0.97934693
50.97678,14.329039,36124.777,273.38925,1023.49023,3.3694754,67.37518,-0.37827766,0.977958
50.958675,14.367232,36139.535,273.38727,1023.44653,3.360006,67.32725,-0.37490165,0.9765294
50.940598,14.405187,36154.188,273.38486,1023.403,3.3503683,67.27993,-0.3714913,0.9750605
50.922543,14.442906,36168.754,273.382,1023.3597,3.3405602,67.233215,-0.368046,0.97355086
50.904514,14.480399,36183.227,273.37863,1023.3165,3.330579,67.18704,-0.36456466,0.9720002
50.886505,14.51767,36197.625,273.37482,1023.2735,3.3204236,67.14139,-0.36104655,0.970408
50.868515,14.554724,36211.953,273.37054,1023.23065,3.3100908,67.096214,-0.35749108,0.9687738
50.85054,14.591569,36226.215,273.36578,1023.188,3.2995794,67.05148,-0.3538972,0.9670969
50.832577,14.628211,36240.414,273.36057,1023.1455,3.2888865,67.00716,-0.35026407,0.9653769
50.814625,14.664657,36254.562,273.35486,1023.10315,3.2780106,66.96321,-0.34659094,0.9636132
50.79668,14.7009115,36268.67,273.34866,1023.0609,3.2669492,66.9196,-0.34287697,0.9618053
50.77874,14.736983,36282.74,273.34195,1023.01886,3.2557003,66.876305,-0.33912152,0.9599525
50.7608,14.772879,36296.777,273.33478,1022.977,3.2442615,66.8333,-0.33532375,0.95805436
50.74286,14.808603,36310.793,273.32712,1022.93524,3.232631,66.790535,-0.33148265,0.9561103
50.72491,14.844167,36324.793,273.31894,1022.89355,3.2208064,66.748,-0.3275975,0.95411956
50.70695,14.879573,36338.78,273.31024,1022.8521,3.2087853,66.70566,-0.32366776,0.95208174
50.68898,14.914831,36352.773,273.30106,1022.8107,3.1965659,66.66348,-0.31969237,0.9499962
50.67099,14.949947,36366.773,273.29138,1022.7694,3.1841464,66.62145,-0.3156705,0.94786215
50.652977,14.984931,36380.785,273.2812,1022.7283,3.171524,66.57953,-0.3116017,0.9456791
50.63494,15.019787,36394.82,273.27048,1022.6872,3.1586976,66.5377,-0.30748528,0.94344646
50.616875,15.054524,36408.887,273.25925,1022.64624,3.1456652,66.495926,-0.30332035,0.94116384
50.598774,15.089151,36422.99,273.2475,1022.60535,3.1324244,66.4542,-0.29910642,0.9388303
50.58063,15.123675,36437.14,273.23523,1022.5646,3.1189733,66.41248,-0.29484236,0.9364456
50.562443,15.158105,36451.344,273.22244,1022.5238,3.1053107,66.37075,-0.29052794,0.934009
50.54421,15.192448,36465.613,273.20914,1022.4831,3.091435,66.32899,-0.28616256,0.9315199
50.525917,15.226714,36479.953,273.19528,1022.44244,3.0773444,66.287155,-0.2817455,0.9289781
50.507565,15.260911,36494.37,273.18094,1022.40186,3.0630379,66.24524,-0.27727634,0.92638284
50.489147,15.295049,36508.88,273.16608,1022.3612,3.048514,66.203224,-0.27275455,0.9237335
50.470657,15.329133,36523.49,273.15067,1022.3206,3.0337715,66.16108,-0.26817966,0.92103
50.45209,15.363176,36538.2,273.13477,1022.28,3.01881,66.11878,-0.2635514,0.91827166
50.43344,15.397185,36553.027,273.11835,1022.2394,3.0036283,66.0763,-0.2588694,0.9154581
50.414703,15.431173,36567.98,273.10138,1022.1987,2.988226,66.03363,-0.25413322,0.91258913
50.395866,15.465147,36583.07,273.08392,1022.158,2.9726024,65.99074,-0.24934296,0.90966445
50.376926,15.499118,36598.305,273.06595,1022.1172,2.9567575,65.9476,-0.24449812,0.90668374
50.35788,15.533095,36613.69,273.0475,1022.07635,2.9406917,65.9042,-0.23959886,0.9036469
50.338715,15.56709,36629.242,273.0285,1022.03534,2.9244058,65.860504,-0.2346452,0.9005537
50.319424,15.601112,36644.965,273.00903,1021.99426,2.9078994,65.816505,-0.22963701,0.89740384
50.300007,15.635173,36660.875,272.98907,1021.953,2.8911736,65.77218,-0.22457479,0.89419764
50.28045,15.669284,36676.973,272.96866,1021.9116,2.8742301,65.727486,-0.21945886,0.8909349
50.260746,15.703455,36693.277,272.94772,1021.87006,2.8570704,65.682434,-0.21428941,0.8876159
50.24089,15.737698,36709.797,272.92636,1021.8283,2.839696,65.636986,-0.20906703,0.8842408
50.22087,15.772025,36726.535,272.9045,1021.7863,2.8221092,65.59112,-0.2037922,0.88080996
50.200684,15.806449,36743.51,272.88223,1021.7441,2.8043132,65.544815,-0.19846581,0.8773237
50.180317,15.84098,36760.734,272.85953,1021.7016,2.7863107,65.498055,-0.19308881,0.8737825
50.159767,15.87563,36778.207,272.83643,1021.6588,2.768105,65.45082,-0.18766199,0.8701868
50.13902,15.910415,36795.945,272.81287,1021.61566,2.7497005,65.40308,-0.18218656,0.8665375
