Latitude,Longitude,Altitude,temp,pressure,wind_speed,clouds_all,Wind_Sin,Wind_Cos
50.11807,15.945343,36813.957,272.78894,1021.57227,2.7311013,65.35484,-0.17666398,0.8628352
50.09691,15.980431,36832.254,272.76465,1021.52844,2.712312,65.30606,-0.17109556,0.85908073
50.075527,16.01569,36850.848,272.74,1021.48425,2.6933382,65.25673,-0.16548277,0.85527515
50.053917,16.051134,36869.746,272.715,1021.43964,2.674185,65.20682,-0.1598274,0.8514197
50.032066,16.086777,36888.957,272.68967,1021.3946,2.654859,65.156334,-0.15413143,0.8475156
50.00997,16.122631,36908.492,272.66406,1021.34906,2.635367,65.10525,-0.14839698,0.84356385
49.987617,16.158712,36928.363,272.63815,1021.30304,2.615716,65.053535,-0.14262609,0.8395661
49.964996,16.195032,36948.57,272.61203,1021.2565,2.5959134,65.0012,-0.13682126,0.8355239
49.9421,16.231607,36969.13,272.58563,1021.20935,2.5759683,64.94822,-0.13098498,0.83143896
49.918922,16.268452,36990.043,272.55905,1021.1616,2.5558884,64.894585,-0.12512003,0.82731307
49.89545,16.305578,37011.33,272.53226,1021.11334,2.5356832,64.84029,-0.11922933,0.8231482
49.871674,16.343002,37032.99,272.50534,1021.06433,2.5153625,64.78531,-0.1133156,0.81894624
49.847588,16.380741,37055.023,272.4783,1021.01465,2.494936,64.72965,-0.1073824,0.81470954
49.823177,16.418804,37077.453,272.45117,1020.9643,2.4744148,64.6733,-0.101432875,0.81044036
49.79844,16.45721,37100.273,272.42395,1020.9132,2.453809,64.616264,-0.09547065,0.80614084
49.77336,16.495975,37123.496,272.39673,1020.8613,2.4331303,64.55853,-0.0894994,0.8018138
49.747936,16.53511,37147.12,272.36948,1020.8086,2.4123902,64.50011,-0.0835226,0.79746157
49.722157,16.574633,37171.156,272.3423,1020.75507,2.3916013,64.44099,-0.07754432,0.7930868
49.69601,16.614557,37195.605,272.31516,1020.7007,2.3707755,64.38118,-0.07156856,0.78869224
49.669487,16.6549,37220.473,272.28812,1020.6454,2.3499253,64.320694,-0.06559931,0.78428054
49.642586,16.695675,37245.758,272.2612,1020.5892,2.3290634,64.25954,-0.05964084,0.77985466
49.61529,16.736895,37271.465,272.2345,1020.532,2.308203,64.19771,-0.053697392,0.7754175
49.5876,16.778578,37297.598,272.20798,1020.4738,2.2873569,64.13524,-0.047773078,0.77097183
49.559505,16.820736,37324.152,272.1817,1020.4147,2.2665384,64.07214,-0.041872427,0.7665207
49.531,16.863384,37351.133,272.1557,1020.35443,2.2457612,64.00843,-0.03599967,0.76206684
49.502068,16.90654,37378.54,272.13004,1020.29315,2.2250373,63.944122,-0.03015925,0.7576133
49.47271,16.950212,37406.37,272.10474,1020.2308,2.2043805,63.87925,-0.024355397,0.75316304
49.44292,16.994417,37434.625,272.07983,1020.16724,2.1838036,63.813847,-0.018592551,0.7487189
49.41269,17.03917,37463.297,272.05536,1020.1026,2.163319,63.747936,-0.012874976,0.7442836
49.38201,17.084482,37492.387,272.03134,1020.0368,2.1429403,63.68155,-0.0072066933,0.7398597
49.350883,17.130365,37521.895,272.00784,1019.96985,2.1226783,63.614723,-0.0015919358,0.7354501
49.319298,17.176836,37551.812,271.98486,1019.9016,2.1025455,63.54751,0.0039652437,0.73105735
49.28725,17.223902,37582.137,271.9625,1019.8322,2.0825531,63.47993,0.00946106,0.72668386
49.254738,17.271578,37612.867,271.94073,1019.76154,2.0627124,63.412045,0.014891729,0.72233206
49.221752,17.319874,37643.99,271.91962,1019.68964,2.0430338,63.343895,0.020253673,0.71800405
49.18829,17.368801,37675.504,271.8992,1019.6164,2.0235274,63.27554,0.025543347,0.71370214
49.154346,17.41837,37707.41,271.8795,1019.54193,2.004202,63.207024,0.03075777,0.70942813
49.119923,17.46859,37739.69,271.8605,1019.4662,1.9850668,63.13841,0.035893843,0.7051838
49.085014,17.51947,37772.348,271.84235,1019.3891,1.9661301,63.069744,0.040948495,0.70097077
49.049618,17.571018,37805.375,271.82498,1019.31067,1.9473997,63.0011,0.045919433,0.69679064
49.01373,17.623245,37838.76,271.80844,1019.23096,1.9288825,62.93253,0.050804153,0.69264466
48.97735,17.676155,37872.5,271.7928,1019.14996,1.9105839,62.864105,0.05560042,0.68853384
48.94047,17.729755,37906.59,271.77805,1019.0676,1.89251,62.79589,0.060306504,0.68445945
48.903103,17.78405,37941.02,271.76422,1018.98395,1.8746654,62.727955,0.06492053,0.6804219
48.86524,17.839046,37975.78,271.75137,1018.899,1.8570544,62.66036,0.069441274,0.6764219
48.826878,17.894747,38010.87,271.73947,1018.8127,1.8396801,62.59319,0.073867396,0.67245996
48.788017,17.951157,38046.277,271.72858,1018.7251,1.8225456,62.52651,0.07819809,0.66853625
48.748665,18.008274,38081.996,271.7187,1018.6362,1.8056527,62.460392,0.08243273,0.6646509
48.708817,18.066105,38118.02,271.70987,1018.5461,1.789003,62.394913,0.086570755,0.6608039
48.668472,18.124647,38154.34,271.70212,1018.45465,1.7725974,62.330147,0.09061207,0.656995
48.62764,18.183899,38190.953,271.6954,1018.36194,1.7564362,62.266167,0.094556645,0.653224
48.586315,18.24386,38227.848,271.68982,1018.268,1.7405185,62.20306,0.09840484,0.64949
48.544502,18.304525,38265.02,271.68536,1018.17285,1.7248436,62.140892,0.10215695,0.6457926
48.502205,18.365896,38302.46,271.682,1018.07654,1.7094103,62.07974,0.10581376,0.64213103
48.459427,18.427961,38340.16,271.6798,1017.979,1.6942166,62.019688,0.10937615,0.63850445
48.41617,18.490719,38378.117,271.67877,1017.8804,1.6792599,61.960808,0.11284526,0.6349118
48.37244,18.554161,38416.316,271.6789,1017.78064,1.664538,61.903175,0.11622216,0.6313521
48.328243,18.618277,38454.758,271.6802,1017.6798,1.6500474,61.846867,0.11950834,0.62782425
48.283585,18.683056,38493.43,271.68268,1017.5779,1.6357845,61.79196,0.122705385,0.62432706
48.23847,18.74849,38532.324,271.68637,1017.475,1.6217464,61.73854,0.12581487,0.6208593
48.1929,18.814566,38571.434,271.69125,1017.3711,1.6079284,61.68666,0.12883894,0.61741966
48.14689,18.881268,38610.75,271.69736,1017.2663,1.5943266,61.636417,0.13177933,0.61400676
48.100445,18.948584,38650.266,271.70468,1017.1606,1.5809368,61.58787,0.13463809,0.61061925
48.05357,19.016495,38689.965,271.7132,1017.054,1.5677539,61.541103,0.13741745,0.60725605
48.006275,19.084986,38729.844,271.72296,1016.9467,1.5547744,61.496178,0.1401196,0.6039157
47.958572,19.154034,38769.887,271.73395,1016.83856,1.541993,61.45317,0.14274691,0.6005967
47.910473,19.223623,38810.09,271.74615,1016.72974,1.5294064,61.41216,0.14530174,0.59729785
47.861984,19.293728,38850.434,271.75958,1016.6203,1.5170087,61.3732,0.14778657,0.5940179
47.813114,19.364328,38890.914,271.77423,1016.51025,1.504795,61.33637,0.15020384,0.5907557
47.76388,19.435398,38931.516,271.7901,1016.3996,1.4927617,61.301727,0.15255593,0.58751
47.7143,19.506914,38972.22,271.8072,1016.2885,1.4809045,61.26935,0.15484552,0.58427966
47.664375,19.578846,39013.02,271.8255,1016.177,1.4692189,61.239292,0.157075,0.58106375
47.614124,19.651169,39053.9,271.845,1016.0651,1.4577006,61.211628,0.15924709,0.5778612
47.563564,19.723852,39094.84,271.86572,1015.95294,1.4463454,61.186417,0.1613641,0.574671
47.51271,19.796864,39135.824,271.88763,1015.8406,1.4351505,61.163727,0.16342865,0.5714924
47.46158,19.870174,39176.836,271.91074,1015.72797,1.4241117,61.14361,0.1654432,0.56832474
47.410183,19.943752,39217.863,271.935,1015.6153,1.4132255,61.126125,0.16741018,0.5651672
47.358547,20.017565,39258.88,271.96045,1015.50256,1.4024888,61.111332,0.16933207,0.5620194
47.30668,20.091572,39299.87,271.98703,1015.38983,1.3918983,61.099293,0.17121138,0.55888087
47.25461,20.165743,39340.812,272.01477,1015.2773,1.381452,61.09006,0.17305021,0.5557512
47.202343,20.240042,39381.69,272.04364,1015.16486,1.3711473,61.083683,0.1748508,0.5526301
47.149914,20.31443,39422.477,272.07364,1015.0527,1.3609818,61.08022,0.17661549,0.5495173
47.097336,20.388872,39463.15,272.1047,1014.9408,1.3509539,61.07972,0.17834647,0.5464128
47.044632,20.463327,39503.688,272.13687,1014.8293,1.3410615,61.082233,0.18004571,0.5433167
46.99182,20.53776,39544.066,272.1701,1014.71826,1.331303,61.08781,0.18171524,0.540229
46.938923,20.612133,39584.266,272.20438,1014.6078,1.3216773,61.096504,0.18335722,0.53715
46.885967,20.686401,39624.258,272.2397,1014.49786,1.3121837,61.10835,0.1849731,0.53408015
46.83297,20.760532,39664.016,272.27597,1014.3886,1.302821,61.123398,0.18656482,0.53101957
46.779957,20.834486,39703.52,272.31326,1014.2801,1.2935885,61.141685,0.18813403,0.52796906
46.72695,20.90822,39742.746,272.35153,1014.17236,1.2844857,61.163258,0.18968232,0.524929
46.673973,20.9817,39781.66,272.39072,1014.0655,1.2755126,61.188152,0.19121118,0.5219001
46.62105,21.054886,39820.242,272.43082,1013.9596,1.2666701,61.216408,0.19272177,0.51888317
46.568203,21.127743,39858.465,272.4718,1013.8546,1.2579569,61.24806,0.19421585,0.5158789
46.515457,21.200226,39896.305,272.51364,1013.7508,1.249374,61.283134,0.19569443,0.5128883
46.462833,21.272306,39933.73,272.55634,1013.648,1.2409221,61.32167,0.19715856,0.50991213
46.41036,21.343946,39970.723,272.59985,1013.54645,1.2326018,61.363693,0.1986093,0.50695145
46.358055,21.415112,40007.258,272.64413,1013.4461,1.2244126,61.409233,0.20004754,0.50400734
46.305943,21.485764,40043.305,272.68918,1013.34705,1.2163562,61.458317,0.20147417,0.50108093
46.254044,21.555876,40078.848,272.73492,1013.2493,1.2084328,61.510963,0.20288996,0.49817315
46.202385,21.625412,40113.855,272.7814,1013.153,1.2006441,61.567192,0.20429547,0.49528542
46.15099,21.694344,40148.31,272.82855,1013.0581,1.1929907,61.62702,0.20569138,0.4924188
46.099873,21.76264,40182.184,272.8763,1012.9647,1.1854726,61.690468,0.20707802,0.48957446
46.04906,21.830275,40215.46,272.9247,1012.8728,1.1780919,61.757553,0.208456,0.48675367
45.99857,21.897219,40248.117,272.9737,1012.7825,1.1708494,61.828274,0.20982544,0.48395762
45.94842,21.963451,40280.133,273.02322,1012.6938,1.1637458,61.902653,0.21118654,0.4811876
45.898636,22.028944,40311.492,273.07327,1012.6067,1.1567811,61.980682,0.21253963,0.4784449
45.849236,22.093678,40342.176,273.1238,1012.52124,1.1499573,62.06238,0.21388473,0.47573063
45.800232,22.15763,40372.164,273.1748,1012.4375,1.1432747,62.14774,0.21522169,0.47304615
45.751644,22.220785,40401.445,273.22626,1012.35547,1.1367337,62.23676,0.21655063,0.4703926
45.70349,22.283121,40429.996,273.2781,1012.2752,1.130335,62.329433,0.21787156,0.46777105
45.655785,22.344625,40457.812,273.33032,1012.19666,1.1240786,62.425755,0.21918403,0.46518275
45.608543,22.405285,40484.875,273.3829,1012.11993,1.1179656,62.525723,0.22048803,0.46262866
45.56178,22.465082,40511.18,273.4358,1012.045,1.1119965,62.629314,0.22178324,0.46011
45.515507,22.524008,40536.707,273.48898,1011.9718,1.1061705,62.73652,0.22306924,0.45762792
45.469734,22.582056,40561.453,273.54245,1011.90045,1.1004878,62.84732,0.22434594,0.4551833
45.42448,22.639215,40585.406,273.59616,1011.83093,1.0949484,62.9617,0.22561283,0.45277727
45.37975,22.695478,40608.562,273.65005,1011.7632,1.089552,63.079636,0.2268696,0.45041052
45.335556,22.750843,40630.914,273.70416,1011.69727,1.0842987,63.201096,0.22811554,0.4480841
45.291904,22.805304,40652.46,273.75842,1011.6332,1.079188,63.326057,0.22935031,0.44579875
45.248806,22.85886,40673.188,273.81284,1011.5709,1.0742177,63.454487,0.23057361,0.44355544
45.206264,22.911509,40693.1,273.86737,1011.51044,1.0693885,63.586353,0.2317848,0.44135463
45.16429,22.96325,40712.19,273.922,1011.4518,1.0646988,63.72162,0.2329834,0.43919718
45.12289,23.014084,40730.465,273.97668,1011.39496,1.0601481,63.86025,0.23416899,0.43708363
45.082066,23.064018,40747.914,274.03143,1011.33984,1.0557348,64.002205,0.23534112,0.4350146
45.041817,23.113054,40764.547,274.08618,1011.28656,1.0514575,64.147446,0.23649918,0.43299052
45.002155,23.161194,40780.36,274.141,1011.235,1.047315,64.29592,0.23764251,0.4310119
44.96308,23.208445,40795.35,274.19577,1011.1852,1.0433048,64.447586,0.23877068,0.42907903
44.924595,23.254814,40809.535,274.25052,1011.1371,1.0394264,64.60239,0.2398832,0.42719248
44.886696,23.30031,40822.902,274.3052,1011.0907,1.035678,64.76028,0.24097966,0.42535236
44.849384,23.344938,40835.465,274.35986,1011.04596,1.0320574,64.9212,0.24205951,0.423559
44.812664,23.38871,40847.223,274.41443,1011.0029,1.0285624,65.085106,0.24312238,0.42181247
44.776535,23.431633,40858.188,274.4689,1010.96155,1.0251919,65.25192,0.24416782,0.42011312
44.74099,23.473719,40868.355,274.5233,1010.92175,1.0219427,65.421616,0.24519525,0.41846088
44.70603,23.51498,40877.74,274.5775,1010.8836,1.018813,65.59409,0.24620439,0.4168558
44.671654,23.555424,40886.344,274.63165,1010.847,1.0158011,65.76932,0.24719481,0.41529793
44.637856,23.595066,40894.176,274.6856,1010.81195,1.0129048,65.947205,0.24816625,0.41378713
44.604637,23.633917,40901.246,274.7394,1010.77844,1.0101205,66.1277,0.24911831,0.41232342
44.571987,23.671988,40907.555,274.79303,1010.7464,1.0074469,66.31074,0.25005037,0.4109066
44.539906,23.709293,40913.113,274.84647,1010.7158,1.004881,66.49624,0.25096256,0.40953654
44.50839,23.745846,40917.934,274.89972,1010.6867,1.002421,66.684135,0.25185454,0.40821302
44.47743,23.781662,40922.016,274.95276,1010.659,1.0000647,66.87436,0.2527259,0.40693587
44.44702,23.81675,40925.37,275.00558,1010.6327,0.9978093,67.06683,0.25357652,0.4057046
44.41716,23.851128,40928.01,275.0582,1010.6078,0.99565184,67.261475,0.2544062,0.40451908
44.38784,23.884806,40929.94,275.1106,1010.58417,0.99359024,67.45822,0.2552148,0.40337878
44.35905,23.9178,40931.168,275.16272,1010.5619,0.9916221,67.65698,0.25600213,0.40228337
44.33079,23.950127,40931.703,275.2146,1010.54083,0.98974526,67.85769,0.256768,0.40123257
44.303055,23.981798,40931.555,275.26624,1010.5211,0.9879569,68.06026,0.2575124,0.40022585
44.27583,24.012825,40930.73,275.3176,1010.50256,0.9862553,68.26462,0.2582351,0.3992628
44.249107,24.043226,40929.24,275.3687,1010.4852,0.9846374,68.47067,0.2589361,0.39834288
44.22289,24.073011,40927.09,275.41953,1010.46906,0.98310125,68.678345,0.25961554,0.3974656
44.19716,24.1022,40924.285,275.47006,1010.45404,0.9816452,68.88756,0.26027328,0.3966304
44.17191,24.130798,40920.844,275.52032,1010.4401,0.98026574,69.09823,0.26090944,0.39583674
44.147137,24.158829,40916.76,275.57025,1010.4273,0.9789616,69.310265,0.26152408,0.39508414
44.122833,24.186298,40912.055,275.61993,1010.4155,0.97772944,69.52359,0.26211715,0.39437208
44.098988,24.213223,40906.727,275.66928,1010.40485,0.9765688,69.73811,0.2626887,0.39369982
44.075596,24.239614,40900.79,275.71832,1010.39514,0.97547686,69.95376,0.26323885,0.39306682
44.052643,24.26549,40894.246,275.76703,1010.38635,0.9744514,70.17043,0.2637676,0.39247248
44.030125,24.290857,40887.105,275.81546,1010.3786,0.9734911,70.388054,0.2642753,0.39191604
44.008034,24.315733,40879.375,275.86353,1010.37177,0.9725934,70.606544,0.2647621,0.39139694
43.986362,24.340124,40871.062,275.9113,1010.3658,0.97175753,70.82581,0.2652281,0.39091456
43.9651,24.36405,40862.17,275.9587,1010.3607,0.9709805,71.04578,0.2656734,0.39046815
43.944237,24.387522,40852.715,276.0058,1010.35645,0.9702617,71.26635,0.26609838,0.39005718
43.923767,24.410547,40842.69,276.05252,1010.3531,0.96959865,71.48745,0.26650304,0.38968086
43.903683,24.433142,40832.113,276.0989,1010.35046,0.9689895,71.70899,0.26688778,0.3893385
43.883976,24.455313,40820.984,276.14496,1010.34863,0.9684335,71.93089,0.26725274,0.38902947
43.864635,24.477077,40809.312,276.19064,1010.3476,0.967929,72.15307,0.2675982,0.38875315
43.845657,24.498442,40797.1,276.236,1010.3472,0.9674746,72.375435,0.2679245,0.38850877
43.827026,24.51942,40784.36,276.28094,1010.3476,0.9670688,72.59791,0.2682318,0.38829556
43.808743,24.540022,40771.086,276.32556,1010.34863,0.9667107,72.82042,0.26852036,0.3881129
43.7908,24.560255,40757.297,276.3698,1010.3503,0.96639836,73.04288,0.26879066,0.3879602
43.77318,24.580133,40742.99,276.41367,1010.3526,0.9661318,73.26521,0.2690429,0.38783658
43.75588,24.599667,40728.168,276.45715,1010.3556,0.96590865,73.48734,0.26927745,0.38774145
43.73889,24.61886,40712.844,276.50024,1010.3591,0.96572864,73.70918,0.26949447,0.38767406
43.72221,24.63773,40697.02,276.54297,1010.36316,0.9655901,73.930664,0.2696945,0.38763368
43.705826,24.65628,40680.7,276.5853,1010.3678,0.9654926,74.15172,0.26987785,0.38761973
43.68973,24.674522,40663.887,276.62723,1010.373,0.96543515,74.37225,0.27004474,0.3876315
43.673916,24.692467,40646.582,276.66876,1010.37866,0.96541655,74.59222,0.27019554,0.38766816
43.65838,24.71012,40628.8,276.7099,1010.38477,0.9654366,74.81154,0.2703308,0.38772923
43.64311,24.72749,40610.54,276.75064,1010.39136,0.9654938,75.03013,0.27045065,0.38781402
43.6281,24.744585,40591.81,276.791,1010.39844,0.96558774,75.24795,0.27055562,0.38792154
43.613346,24.761415,40572.6,276.8309,1010.4059,0.9657177,75.464905,0.27064592,0.3880514
43.598835,24.777988,40552.934,276.8704,1010.41376,0.96588266,75.680954,0.27072215,0.38820285
43.584568,24.794312,40532.805,276.9095,1010.42206,0.96608293,75.89602,0.27078438,0.38837513
43.570534,24.810389,40512.21,276.94815,1010.43066,0.9663168,76.11006,0.2708332,0.38856772
43.55673,24.826233,40491.168,276.9864,1010.43964,0.9665841,76.323006,0.27086896,0.38877973
43.54314,24.841846,40469.67,277.0242,1010.4489,0.96688473,76.5348,0.27089196,0.38901073
43.52977,24.85724,40447.73,277.06155,1010.4585,0.96721756,76.745384,0.27090257,0.38925996
43.516605,24.87242,40425.344,277.0985,1010.4684,0.9675833,76.95472,0.27090138,0.3895269
43.503643,24.88739,40402.516,277.135,1010.4786,0.96798,77.16274,0.2708887,0.3898108
43.49088,24.902157,40379.25,277.17105,1010.489,0.96840775,77.369415,0.27086484,0.390111
43.478306,24.91673,40355.55,277.20667,1010.4997,0.96886694,77.57468,0.27083015,0.39042696
43.465916,24.931116,40331.42,277.24182,1010.5106,0.96935594,77.7785,0.27078515,0.3907581
43.453705,24.945318,40306.867,277.27652,1010.5217,0.969875,77.980835,0.27072996,0.39110377
43.441666,24.959341,40281.883,277.31076,1010.533,0.97042406,78.18164,0.27066505,0.39146343
43.4298,24.973192,40256.48,277.34454,1010.5445,0.9710027,78.38089,0.27059102,0.39183637
43.418095,24.986877,40230.656,277.37787,1010.55615,0.9716102,78.57853,0.27050805,0.39222217
43.406548,25.0004,40204.414,277.41074,1010.568,0.9722465,78.774536,0.27041656,0.39262015
43.395153,25.01377,40177.76,277.4431,1010.5799,0.97291076,78.96889,0.2703169,0.3930298
43.383907,25.026987,40150.7,277.47504,1010.592,0.9736036,79.16155,0.27020937,0.39345053
43.372803,25.04006,40123.23,277.50647,1010.6042,0.97432435,79.3525,0.27009434,0.39388177
43.36184,25.05299,40095.35,277.53745,1010.61646,0.975073,79.54171,0.26997232,0.39432308
43.351013,25.065784,40067.07,277.56793,1010.62885,0.9758488,79.729164,0.26984346,0.3947739
43.340313,25.07845,40038.39,277.59793,1010.6413,0.97665155,79.91483,0.26970822,0.39523366
43.32974,25.090984,40009.31,277.62744,1010.6538,0.97748125,80.0987,0.26956683,0.39570194
43.319286,25.103397,39979.832,277.6565,1010.6663,0.97833717,80.280754,0.26941985,0.39617807
43.30895,25.11569,39949.96,277.68503,1010.67896,0.9792203,80.46099,0.26926732,0.3966617
43.29873,25.127869,39919.703,277.71307,1010.6915,0.9801291,80.63939,0.26910973,0.39715233
43.288616,25.139938,39889.05,277.74063,1010.7042,0.9810642,80.81594,0.2689473,0.39764956
43.278606,25.1519,39858.016,277.7677,1010.71686,0.982025,80.99065,0.2687804,0.3981529
43.2687,25.163757,39826.59,277.79428,1010.7295,0.9830111,81.1635,0.26860934,0.39866197
43.258892,25.175516,39794.78,277.82034,1010.7421,0.98402226,81.33448,0.26843446,0.39917627
43.24918,25.187178,39762.59,277.84592,1010.75476,0.9850589,81.50361,0.268256,0.3996954
43.23956,25.198748,39730.02,277.871,1010.76733,0.9861201,81.67088,0.2680742,0.40021896
43.230026,25.21023,39697.066,277.89557,1010.7799,0.9872061,81.836296,0.26788944,0.40074658
43.220577,25.221626,39663.742,277.91965,1010.7924,0.98831666,81.99986,0.26770186,0.40127775
43.21121,25.232939,39630.04,277.9432,1010.8049,0.98945105,82.16158,0.26751167,0.40181217
43.20192,25.244171,39595.96,277.96628,1010.81726,0.9906093,82.321465,0.26731926,0.40234962
43.192707,25.255327,39561.51,277.98883,1010.8296,0.99179137,82.479515,0.26712483,0.40288958
43.183563,25.266413,39526.69,278.0109,1010.8418,0.9929968,82.63575,0.26692873,0.40343177
43.17449,25.277424,39491.5,278.03247,1010.85394,0.9942254,82.790184,0.26673102,0.40397596
43.16549,25.288368,39455.94,278.0535,1010.866,0.9954771,82.94282,0.266532,0.40452158
43.156548,25.299248,39420.016,278.07407,1010.87805,0.99675095,83.09368,0.26633185,0.40506846
43.14767,25.310064,39383.72,278.0941,1010.8899,0.99804723,83.24278,0.26613086,0.40561628
43.13885,25.320822,39347.055,278.11362,1010.9017,0.99936616,83.39014,0.2659291,0.40616488
43.13009,25.331522,39310.027,278.13266,1010.9133,1.000707,83.53577,0.26572686,0.4067139
43.12138,25.342167,39272.637,278.15118,1010.92487,1.0020694,83.67969,0.26552433,0.4072631
43.112724,25.352758,39234.88,278.16922,1010.9363,1.0034534,83.82192,0.2653216,0.40781233
43.10412,25.3633,39196.754,278.18674,1010.9476,1.0048586,83.962494,0.26511902,0.40836102
43.095562,25.373795,39158.27,278.20377,1010.95874,1.0062848,84.10142,0.26491666,0.40890926
43.087048,25.384243,39119.42,278.2203,1010.9697,1.007732,84.23872,0.2647146,0.40945673
43.07858,25.394646,39080.21,278.23633,1010.9806,1.009199,84.37443,0.26451302,0.41000322
43.070152,25.405008,39040.637,278.25186,1010.99133,1.0106865,84.50857,0.26431215,0.41054848
43.061764,25.415333,39000.707,278.26688,1011.00195,1.0121943,84.64115,0.264112,0.4110924
43.053413,25.425617,38960.406,278.28143,1011.0123,1.0137213,84.77222,0.26391286,0.41163456
43.045097,25.435867,38919.746,278.29547,1011.02264,1.0152682,84.90179,0.26371467,0.4121751
43.03682,25.446083,38878.723,278.30902,1011.0328,1.0168339,85.029884,0.2635178,0.41271368
43.028572,25.456266,38837.336,278.32208,1011.0427,1.0184189,85.15653,0.26332211,0.41325015
43.020355,25.466421,38795.59,278.33466,1011.0525,1.0200223,85.28178,0.26312768,0.4137845
43.012165,25.476545,38753.477,278.34674,1011.06213,1.0216442,85.405624,0.2629348,0.41431642
43.004005,25.486643,38711.0,278.35837,1011.0716,1.0232838,85.52811,0.26274347,0.41484585
42.995872,25.496717,38668.16,278.36948,1011.0809,1.0249418,85.649254,0.26255363,0.41537264
